StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,attn_1,attn_2,attn_3,attn_4,attn_5,attn_6,attn_7,attn_8,attn_9,attn_10,attn_11,attn_12,attn_13,attn_14,attn_15,attn_16,attn_17,attn_18,attn_19,attn_20,attn_21,quiz1,sa_att,stem_att,isis_att,blm_att,sincerity1,persuade1,learn1,open1,future_work1,sincerity2,persuade2,learn2,open2,future_work2,gender,gender_4_TEXT,age,political,blm_pos,sa_pos,isis_pos,stem_pos,responseTextID1,issue,issuetext,seedtext,message1,responseTextID2,message2,Text1_DVs_DO_future_work1,Text1_DVs_DO_sincerity1,Text1_DVs_DO_persuade1,Text1_DVs_DO_open1,Text1_DVs_DO_Q143,Text1_DVs_DO_Q144,Text1_DVs_DO_Q145,Text1_DVs_DO_learn1,Text2_DVs_DO_Q404,Text2_DVs_DO_Q405,Text2_DVs_DO_open2,Text2_DVs_DO_Q406,Text2_DVs_DO_future_work2,Text2_DVs_DO_sincerity2,Text2_DVs_DO_learn2,Text2_DVs_DO_persuade2
28/11/2022 13:37,28/11/2022 13:41,0,72.2.254.83,100,216,1,28/11/2022 13:41,R_2fuHEj9SvKzGrz2,NA,NA,NA,NA,37.8764,-86.3008,anonymous,EN,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,5,3,3,5,7,7,5,6,5,4,1,2,3,1,1,NA,32,2,5,5,3,3,R_2zSKvodrmaeOC9b_2,blm,The public reaction to recent confrontations between police and minority crime suspects has been overblown.,"While there have been some outright excessive force issues, some unfortunately resulting in the death of minorities at the hands of police, I feel that social media has contributed to the problem by repeatedly replaying these incidents while doing nothing to improve dialogue and truly analyze the data on police use of excessive force against minorities.","I agree with your that there have been excessive force issues and the loss of human life in any capacity is truly terrible. Howeer, social media can sometimes make more problems in certain situations, I think social media serves as a tool to disseminate information about police brutality. Even 15-20 years ago you wouldn't have this much information at your fingertips. I think people are using their platforms appropriately to speak out against confrontations between police and minorities. I think we are in agreement that there is some issues with excessive forces used by the police, though.",R_aWa44Gd6tbVCGDD_1,"Social media has brought police brutality to the attention of millions of people. Even one incident is too many, and by posting it on social media, this will hopefully make police officers stop and think before using excessive force.",4,6,7,8,1,2,3,5,1,2,4,3,5,8,7,6
28/11/2022 13:37,28/11/2022 13:42,0,208.218.231.174,100,321,1,28/11/2022 13:42,R_1dmZvBOvYQhuVx8,NA,NA,NA,NA,40.781,-73.9501,anonymous,EN,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,7,6,7,5,7,6,7,6,6,6,5,6,6,7,2,NA,42,6,5,7,7,6,R_er0xhJuHBeL2wBH_2,blm,The public reaction to recent confrontations between police and minority crime suspects has been overblown.,I believe that the media serves as one of the number one factors in why the confrontations are overblown. 10 years ago we did not have social media. Every incident that happened couldn't be recorded and posted to the internet immediately. I believe that we had the same types of issues going on the public just didn't have as much instant access to the information and to see videos of the actual footage. Everyone walks around with a cell phone with a camera attached to them. They can video anything and people do. Events are on social media within seconds of when they occur. Police have to defend their actions much more today because of the sensitivity from social media.,"The availability of cameras to record the police is a good thing. Ten years ago, these incidents would have gone unrecorded and all the victims would have to go on is their word, which was not usually taken seriously. The ability to post videos on social media and have an instant platform is giving a voice to those who have been pushed aside and disbelieved for generations. Videos don't lie; everyone can see the misdeeds and misconduct for themselves. Context is important, yes, but knowing that anyone can record you at any time can stop violent cops from perpetrating that violence on vulnerable populations.",R_1IToiJHzMbJtvyo_2,"Nothing this person said makes sense because eye witnesses are just as good as a recording of any incident. Now law enforcement agencies using strategies to benefit off a few eye witness accounts are no longer effective in swaying the public, now they can be held more accountable for destructive natures such as anti-black racism in their departments being recorded for not only the public but the world to see i.e. the death of George Floyd at the hands of suspected white supremacist derek chauvin.",4,7,6,8,1,2,3,5,1,2,4,3,5,6,7,8
28/11/2022 13:42,28/11/2022 13:42,0,71.61.179.169,100,29,1,28/11/2022 13:42,R_1jftKMqcDMtpSGc,NA,NA,NA,NA,40.4324,-79.9247,anonymous,EN,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28/11/2022 13:35,28/11/2022 13:42,0,68.235.38.172,100,415,1,28/11/2022 13:42,R_s4HKGFHCh310A8h,NA,NA,NA,NA,41.871,-87.6289,anonymous,EN,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,4,4,4,4,4,6,4,4,3,5,5,3,5,4,1,NA,33,7,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,7,5,4,6,1,2,3,8,1,2,5,3,6,7,8,4
28/11/2022 13:40,28/11/2022 13:44,0,108.24.109.142,100,214,1,28/11/2022 13:44,R_2qpXkyGr3nSzJBj,NA,NA,NA,NA,39.8845,-74.9067,anonymous,EN,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,4,4,5,2,4,3,4,4,4,4,2,5,3,4,2,NA,66,2,2,4,5,4,R_1qg4IKwoIShgYgw_1,isis,"The United States should invest greater economic, military, and human resources in fighting the spread of ISIS and similar organizations around the world.","While ISIS is simply a symptom of a larger problem plaguing countries in the middle east, their existence provides no value to the region or the world in any way. Their archaic interpretation of Islam and brutal murders, tortures, and rapes of their own country men and women proves they are simply mindless barbarians who need to be stopped. The United States should not lose sight of the hard fought gains in countries like Iraq and continue to support governments that are fighting ISIS on the ground whether that be through logistical, financial or military means. Groups like ISIS need to be quickly and swiftly destroyed to prevent their actions and if done swiftly enough discourage other similar groups from forming in the future.","ISIS is a horrible extremist group, we can both agree. Their human rights violations are as numerous as they are vile, but United States interference is not the answer. The United States created ISIS and the Taliban, by occupying these foreign lands, destabilizing the governments and lording over the citizens. This is what created intense hatred for the United States, this is also where they got their war chest of weapons. The United States gave the weapons to Osama Bin Laden personally. ISIS should be dealt with, but by the people ISIS actually affects. We cant claim to be the country of freedom, while also forcing the rest of the world to comply with our wishes.  Its hypocritical",R_rrohxGe7H7e6Gbv_1,"I agree with all your points, but I do not think that the United States should invest anymore of their resources than they already have in this case. I feel like the US spends so much energy on conflicts in the Middle East that really do not have any sort of real benefit in the end. It all seems somewhat self-serving, in my opinion.",8,6,4,5,1,2,3,7,1,2,6,3,4,5,7,8
28/11/2022 13:30,28/11/2022 13:44,0,184.174.171.4,100,802,1,28/11/2022 13:44,R_qxwnmalZpo8wmkh,NA,NA,NA,NA,35.0278,-85.1461,anonymous,EN,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,5,3,2,3,6,6,5,6,4,4,2,3,5,3,1,NA,28,2,3,5,2,3,R_1eEOgGo2ib4ezp4_2,isis,"The United States should invest greater economic, military, and human resources in fighting the spread of ISIS and similar organizations around the world.","I do not believe that the United States should be spending more military, economic and human resources in the fight against ISIS.  I believe that we need to change our mentality on the situation and see that what we are doing militarily against ISIS is not working.  We have been fighting these so called terrorists organizations for quite sometime and the problem is still ongoing.  Organizations like ISIS believe that the United States are the terrorists and are fighting their battle against terrorism themselves.  I believe that the sole answer to fighting these organizations is education and getting people out of poverty to give them something to live for.  The fight against ISIS is a losing battle and for everyone that we kill seems to get more of them motivated to fight us in return.","I do believe that weapons and battles alone will not help us in our fight against terrorist organizations; however, educating and helping the economies of people in Islamic nations won't do the job either. The September 11th hijackers were, by all accounts, living a pretty good life in America and were far from poor and needy. What they were was radicalized to believe that the United States is evil and that all non-Muslims from Western nations deserve to die. So while I don't disagree that economic and education reforms are important, I believe that there will always be radical organizations that want to cause great harm to the United States and other Western nations, and that better intelligence, better fighters, and the best weapons will likely be the best defense against these groups.",R_1n8T3rWb6phljkq_1,"I agree that using the military to fight ISIS has not been as successful as we wanted it to be, so we need to think of alternative ways to address the situation. Educating people is one of the strongest and most effective ways to deal with the situation of terrorism.",8,4,7,6,1,2,3,5,1,2,8,3,5,6,7,4
28/11/2022 13:40,28/11/2022 13:44,0,24.151.250.167,100,240,1,28/11/2022 13:44,R_1dtt0VfPjU85nZu,NA,NA,NA,NA,36.224,-83.3179,anonymous,EN,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,4,7,5,1,3,3,3,6,4,2,2,3,2,NA,42,6,7,2,4,1,R_3lDZb3NUXZI1J3e_2,blm,The public reaction to recent confrontations between police and minority crime suspects has been overblown.,I believe that the media serves as one of the number one factors in why the confrontations are overblown. 10 years ago we did not have social media. Every incident that happened couldn't be recorded and posted to the internet immediately. I believe that we had the same types of issues going on the public just didn't have as much instant access to the information and to see videos of the actual footage. Everyone walks around with a cell phone with a camera attached to them. They can video anything and people do. Events are on social media within seconds of when they occur. Police have to defend their actions much more today because of the sensitivity from social media.,Just because they happened in the past doesn't mean its okay for them to continue to happen. Social media has allowed us to see things that we might not otherwise be exposed to which I think is a good thing. While true media can over focus on a certain type of issue making it seem like a bigger deal than it is this is an issue that deserves our attention.,R_2QM1lubGbH12U6s_1,"I would argue that just because we have more access to police/civilian confrontations, doesn't mean that our reactions to them are overblown.  I believe that police should have to justify their actions to the public whenever they use violence.  It helps to hold both the officers and the civilians accountable for their actions when a confrontation occurs.  The police should not be given free reign to use force without justification.",8,4,7,5,1,2,3,6,1,2,5,3,8,7,6,4
28/11/2022 13:35,28/11/2022 13:45,0,74.199.70.148,100,560,1,28/11/2022 13:45,R_338BQt5J0WCobHg,NA,NA,NA,NA,42.5138,-82.9396,anonymous,EN,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,5,4,4,5,5,5,4,4,5,4,4,5,4,5,1,NA,31,5,5,5,4,4,R_1qfgAqWs1atVShs_1,blm,The public reaction to recent confrontations between police and minority crime suspects has been overblown.,"Yes it has been overblown.  The media has portrayed these incidents to be much more common than they actually are, which has fueled the public reaction to be greater than necessary.  The public reaction has largely overlooked the fact that the majority of these incidents have been started with a suspect resisting a lawful arrest.  It has focused almost exclusively on the officer's actions and ignored the fact that nothing detrimental would have occurred had the suspect complied with the officer's orders.  There has also been rioting and destruction by some in the public that has not accomplished anything positive.  Another overreaction is in the public's call for an immediate termination or filing of criminal charges against an officer when there has not been adequate time to conduct a thorough investigation of the officer's actions.",It is not overblown. The public must be informed of these events in order to protect individuals. We are simply hearing more about them with the advent of social media and other forms of technology.,R_3dSNoZNOrfQNWU2_1,"I disagree and do not think it has been overblown.  In fact, I think there are probably many more instances that we are not being made aware of unless the people who were mistreated came forward.  Police need to be held far more accountable in the way they treat people.",7,4,8,5,1,2,3,6,1,2,8,3,5,4,6,7
28/11/2022 13:42,28/11/2022 13:45,0,73.171.180.121,100,197,1,28/11/2022 13:45,R_b447vQF2Adjze7v,NA,NA,NA,NA,29.9475,-81.5264,anonymous,EN,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,5,2,5,6,7,8,6,6,7,5,5,3,4,3,2,NA,52,6,6,5,5,2,R_3R8Gy4bqgT9OkLv_1,blm,The public reaction to recent confrontations between police and minority crime suspects has been overblown.,I believe that the media plays a major role in blowing these issues out of proportion.  It is easy to take isolated incidents and exploitt them to try and demonstrate profiling or misconduct.  I believe the public reaction is a residue of misinformation or ignorance.  Also- it largly depends on your point of view and your personal experience.,"I agree to a certain extent, but feel as if this issue is becoming more common and more accepted. The media should not be allowed to continue this type of behavior and should be made to report truth, without taking thing out of context. I feel as if all races get treated unfairly, but not all are reported or given as much attention.",R_2pY8rn30lkz6AAP_1,"I agree with you that I do believe the media plays a major role in blowing these issues out of proportion. However, the issue does need to be addressed because in the past there have been many incidents of police profiling that was unlawful or racist and these issues need to be brought to light and seen in public so that the police have some form of criticism or punishment for their wrongful actions.",6,8,5,7,1,2,3,4,1,2,6,3,5,4,8,7
28/11/2022 13:35,28/11/2022 13:45,0,35.138.37.59,100,585,1,28/11/2022 13:45,R_2QfHp62sPCdtp5J,NA,NA,NA,NA,27.9448,-82.2409,anonymous,EN,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,2,3,2,5,6,5,5,5,4,3,3,4,3,1,NA,31,2,2,3,3,2,R_1DzP9sFnutS3km0_2,sa,"When a sexual assault accusation is made on a college campus, the alleged perpetrator should be immediately removed from campus to protect the well-being of the victim.","The alleged perpetrator should be given due process and a fair trial before anything is done. Assuming guilt before a fair process is the right way. If someone accused me of a crime its my right to be able to defend myself, especially if I did not the crime. If I was assumed guilty before I had the chance, that would be a double crime. Due process needs to be the priority in cases of sexual assault and accusations. Women are not to be believed simply because they are women. Men lie, women lie, everybody is capable of lying.  This idea that women are not capable of lying is a made up idea and if anybody has ever known any women they fully know that women and men are both capable of lying. doesn't matter what gender you are. all people are capable of lies.","I do understand that a trial hasn't happened, but you are not thinking about the potential victim in this situation at all. I can't imagine being assaulted and having to see the person that assaulted me walking around. I would also be afraid that they might try to hurt me or intimidate me into changing my mind. Also in these situations, women are rarely believed in the first place which is why a lot of women keep their assaults quiet. Not to mention it's possible that they find another victim while a potential trial happens. I also think it's wrong to bring up women lying when not all assault victims are female. In general, I think removing the alleged assaulter from campus while this is going on is best for everyone.",R_Xw8gWQA47Gnch6V_2,I agree people lie as well! I feel that the perpetrator on the campus should at least be removed from the college campus in such of an event of a sexual accusation. Until at least investigation and determined fully that the person is guilty or non guilty for the safety of other students. I also feel the person who accused should be removed too to prevent further gossip etc. as well. I feel if the accuser or one accused is ruled out they were telling the truth that person then can return to the campus an resume courses with no further say about the issue to prevent future issues in the campus. This will better college campuses in results to less issues and more open truth for the future!,4,6,7,5,1,2,3,8,1,2,6,3,7,8,5,4
28/11/2022 13:41,28/11/2022 13:45,0,96.27.63.160,100,270,1,28/11/2022 13:45,R_UuUnoMLL7sbgdKV,NA,NA,NA,NA,42.5144,-82.9769,anonymous,EN,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,7,6,3,1,6,6,5,5,5,6,4,4,3,3,2,NA,40,1,1,7,3,6,R_2rrA56grYsS5Pi5_1,stem,"In order to increase the representation of women in math, sciences and engineering, female graduates with relevant degrees should be given priority in hiring decisions over men.","Historically, women have not had access to higher education, and for those women that do, sexism has oftentimes prohibited them from getting well-paid positions. Math, sciences, and engineering has historically been a male-dominated field. It has proved to be difficult for women to be in these environments, due to less female-friendly work environments and more stories of sexual assault. In addition, hiring decisions make it less likely that male-dominated spaces would hire a woman with similar credentials to a man. In order to increase representation and make these workplaces more equitable, women with relevant degrees should be given priority over men.","Job applicants are in competition for the position and should be judged on merit alone, or whether they fit the requirements. This should be accomplished with grades, accomplishments, and experience. A person's age, race, and gender shouldn't play any role. If a female is qualified for a STEM position, then their chances should match that of a male's as it's primarily mental and therefore physical standards aren't applied to applicants.",R_tWkIM3qBEAdi10Z_1,"I agree with almost all of what you say, except for giving priority to women. How does this low-level discrimination make things better? Sometimes a woman will be better qualified, and sometimes a man will be better qualified. To automatically give the opportunity or position to a woman is to decide the matter based on her sex rather than her skill. It's an odd type of gender-based discrimination, and makes it seem as though women must get special treatment just to succeed.",5,7,6,8,1,2,3,4,1,2,5,3,6,7,8,4
28/11/2022 13:44,28/11/2022 13:46,0,107.77.227.82,100,103,1,28/11/2022 13:46,R_2tF5oZxayKxJSu2,NA,NA,NA,NA,33.9212,-118.1424,anonymous,EN,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28/11/2022 13:40,28/11/2022 13:46,0,73.53.232.3,100,347,1,28/11/2022 13:46,R_ub8t04p2FhAVkzv,NA,NA,NA,NA,30.132,-81.7726,anonymous,EN,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,3,6,1,6,1,4,3,2,7,6,7,7,6,1,NA,30,2,1,3,6,3,R_6WJTqemy4VEmPND_1,sa,"When a sexual assault accusation is made on a college campus, the alleged perpetrator should be immediately removed from campus to protect the well-being of the victim.","To immediately remove someone who has been accused of a crime is against their rights. You cannot place judgement until proof is given, an accusation alone is not enough and is unfair to all involved. It would be better for the accuser to remove themselves until it is proven to be true. If someone is accused of assault and then forcibly removed, and after that they are proven innocent, they definitely have a case to sue against the establishment.","Actually, usually when someone is accused of a crime, they are arrested, and it's on them to either post bail or obtain their own release through a personal bond. Also, the victim is likely to obtain a protective order or restraining order, which would require the suspect to say away from them. Just because this is an accusation of sexual assault on a college campus does not mean it should be treated differently than other crimes.",R_2WPvZZo9MIYYirm_2,"I completely see your point! ""Innocent until proven guilty"" is how our justice system works, and the same ideals would apply in this situation. I think that in a situation like this, everyone needs to be protected. The university needs to protect itself and make sure the situation is handled appropriately, but it also needs to protect its students. In the same way that the alleged perpetrator cannot be forced to leave and needs protection, the accuser needs protection too, especially if the allegations are true! Until the situation is legally addressed, the alleged victim needs to be protected from this individual and kept safe. I believe that extra support should be given to the alleged victim to make sure they feel safe while still on campus.",5,8,4,6,1,2,3,7,1,2,8,3,7,6,5,4
28/11/2022 13:46,28/11/2022 13:46,0,64.89.242.58,100,12,1,28/11/2022 13:46,R_SHr2AV4Bt4UOFYB,NA,NA,NA,NA,46.1207,-67.8601,anonymous,EN,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28/11/2022 13:41,28/11/2022 13:46,0,173.59.52.2,100,317,1,28/11/2022 13:46,R_2CNxDWUvZxXoikg,NA,NA,NA,NA,40.2104,-74.8278,anonymous,EN,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,2,4,3,3,1,5,4,2,5,3,4,5,5,1,NA,40,5,3,3,4,2,R_O3gZSxVfkAicYIF_1,sa,"When a sexual assault accusation is made on a college campus, the alleged perpetrator should be immediately removed from campus to protect the well-being of the victim.","The process includes a thorough investigation before any kind of restraint or arrest of a person. This society's legal process has a basic tenet of innocent until [proven guilty. The college must treat everyone fairly and react strongly only when there is good cause to do so. To immediately act is to assume the accusation is true. The accuser could have a grudge against the accused and just made it up or maybe a past wrong by the accused against wasn't righted and the accuser did it out of spite. We need to be logical, not driven by emotions, gather evidence and listen to all sides, then decide on a course of action.","While it's imperative that the criminal process play out as designed by our legal system, I don't think that having someone accused of a serious crime be allowed to stay on campus would be the proper way to handle the situation. The person accused of rape would only upset the student body attempting to learn in a safe environment. Until a thorough investigation into the accusation, the person accused of rape should be suspending from campus.",R_211e55NEHbyplAR_1,I would say a thorough investigation would be called for. You simply can't remove a person based on an accusation. What if the person is innocent? The incident needs to be investigated whole heartedly.,5,8,6,7,1,2,3,4,1,2,8,3,4,7,5,6
28/11/2022 13:42,28/11/2022 13:46,0,149.75.166.143,100,231,1,28/11/2022 13:46,R_1Kdq6auvpm2aDwf,NA,NA,NA,NA,42.0094,-87.8354,anonymous,EN,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,5,6,4,1,6,3,4,3,2,5,2,5,5,4,1,NA,39,1,1,5,4,6,R_2zYBMDKkZeB2px9_1,stem,"In order to increase the representation of women in math, sciences and engineering, female graduates with relevant degrees should be given priority in hiring decisions over men.",I believe increasing representation of a majority of the population is imperative. One way is to decrease barriers of systemic barriers such as cultural norms around gender identity. Furthermore this extends to compensation and fair obligations  of decency to all people. I believe creating a way to increase underrepresented populations to differing fields greatly increases the growth of that industry and the growth of the population it is serving.,I think that every group should be given a fair chance without bias. But I do not agree that a female needs to be hired automatically over a male given that she is scoring as high as male. Other parts and qualifications need to be considered because that would be fair. Otherwise there will be a discrimination forming against males.,R_1otiG7e3cfEELzS_1,"I also agree with this. While some people may think this is unfair, the systemic bias built into our society puts underrepresented people like women in a disadvantaged place. This would just even out everything.",4,6,5,8,1,2,3,7,1,2,7,3,5,4,6,8
28/11/2022 13:46,28/11/2022 13:47,0,67.86.212.199,100,51,1,28/11/2022 13:47,R_enizi5uZjj5MPND,NA,NA,NA,NA,40.7597,-74.1836,anonymous,EN,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28/11/2022 13:41,28/11/2022 13:47,0,152.27.44.2,100,379,1,28/11/2022 13:47,R_3eeKKCyTW09Kwzh,NA,NA,NA,NA,35.0166,-77.8936,anonymous,EN,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,7,4,7,1,6,3,4,5,3,4,4,3,4,3,2,NA,18,1,1,7,7,4,R_27sBTM9y7WxNjKL_2,isis,"The United States should invest greater economic, military, and human resources in fighting the spread of ISIS and similar organizations around the world.","ISIS and other terrorist organizations can be extremely dangerous- they threaten democratic values and the safety of our country. Because of this, the US should make sure that there is enough resources going to combat this dangerous organization. Without putting in resources to combat ISIS and similar organizations, US citizens could be at risk. It is important that the government helps protect its' citizens against the agenda of ISIS. It is important that the government is paying attention to what is happening so that they can help its citizens. Otherwise, democracy and the safety of citizens in the US would be at stake.","You make a lot of good points and I understand the threat ISIS poses but it is not solely on us to stop them. We also have our own issues at home and do not have an unlimited number of resources. When we have issues with homelessness, poverty, hungry children, inadequate education, a housing crisis, and many other issues, it will not matter if ISIS is completely eradicated because our country will not be here to protect.",R_1laUWNx52gPnh1F_2,What about the homeless? What about starving children? What about our veterans? We spend more on things like this than we do taking care of our own.,4,5,6,7,1,2,3,8,1,2,7,3,4,8,6,5
28/11/2022 13:43,28/11/2022 13:48,0,68.110.144.148,100,312,1,28/11/2022 13:48,R_1mrNivlsK3758oB,NA,NA,NA,NA,36.7969,-76.1797,anonymous,EN,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,4,5,4,2,5,6,4,5,4,4,4,4,2,2,1,NA,44,2,2,4,4,5,R_3IYPey2sNJgEWd7_1,stem,"In order to increase the representation of women in math, sciences and engineering, female graduates with relevant degrees should be given priority in hiring decisions over men.",I believe increasing representation of a majority of the population is imperative. One way is to decrease barriers of systemic barriers such as cultural norms around gender identity. Furthermore this extends to compensation and fair obligations  of decency to all people. I believe creating a way to increase underrepresented populations to differing fields greatly increases the growth of that industry and the growth of the population it is serving.,"I agree that women need to be equally represented in all fields, that is not an issue I would disagree with. However, I believe that everyone, regardless of gender, race, religion, sexual identity, should be judged based on their merits and appropriateness for the position being filled. If we begin giving preferential treatment to women when does the line get drawn? Will their be a sliding scale regarding equal representation based on all categories of people? Will men be passed over, even if highly qualified, based on creating an equal workplace? I really believe that we have reached a point in time where all the barriers other than qualifications need to be dropped. In my opinion, that is the only way that equally for all will exist in the workplace, no matter the field of endeavor.",R_pgjGD3vBd1L80xP_2,"Priority in hiring decisions should not be based on gender. Both gender are equal and we should not favor one over the other. Hiring decisions should be based on skill sets relevant to the job. If the candidate have the proper skillset, the candidate should get priority in hiring decisions.",5,4,6,7,1,2,3,8,1,2,7,3,6,5,4,8
28/11/2022 13:41,28/11/2022 13:48,0,67.164.33.48,100,438,1,28/11/2022 13:48,R_3CZoII2KYRMn0zG,NA,NA,NA,NA,37.2507,-121.836,anonymous,EN,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,5,5,2,2,4,7,5,5,5,2,2,4,3,3,1,NA,51,1,2,5,2,5,R_3IYPey2sNJgEWd7_2,stem,"In order to increase the representation of women in math, sciences and engineering, female graduates with relevant degrees should be given priority in hiring decisions over men.",I believe increasing representation of a majority of the population is imperative. One way is to decrease barriers of systemic barriers such as cultural norms around gender identity. Furthermore this extends to compensation and fair obligations  of decency to all people. I believe creating a way to increase underrepresented populations to differing fields greatly increases the growth of that industry and the growth of the population it is serving.,"I agree that women need to be equally represented in all fields, especially STEM, that is not an issue I would disagree with. However, I believe that everyone, regardless of gender, race, religion, sexual identity, should be judged based on their merits and appropriateness for the position being filled alone. If we begin giving preferential treatment to women where does the line get drawn? Will their be a sliding scale regarding equal representation based on all categories of people? Will men be passed over, even if highly qualified, based on creating an equal workplace? I really believe that we have reached a point in time where all the barriers, other than qualifications, need to be dropped. In my opinion, that is the only way that equality for all will exist in the workplace, no matter the field of endeavor, which would give girls and boys the knowledge that they could achieve success in any career they choose to follow.",R_pgjGD3vBd1L80xP_1,"Priority in hiring decisions should not be based on gender. Both gender are equal and we should not favor one over the other. Hiring decisions should be based on skill sets relevant to the job. If the candidate have the proper skillset, the candidate should get priority in hiring decisions.",6,8,7,4,1,2,3,5,1,2,8,3,5,6,7,4
